CountryName,CountryISO3,Year,IndicatorName,IndicatorCode,Value
Bosnia and Herzegovina,BIH,1969,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.550681604256
Bosnia and Herzegovina,BIH,1968,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.6349068081146
Bosnia and Herzegovina,BIH,1967,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.6935253714873
Bosnia and Herzegovina,BIH,1966,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.689088880043
Bosnia and Herzegovina,BIH,1965,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.6068071533997
Bosnia and Herzegovina,BIH,1964,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.4491750938696
Bosnia and Herzegovina,BIH,1963,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.2352526707441
Bosnia and Herzegovina,BIH,1962,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,10.9827509688452
Bosnia and Herzegovina,BIH,1961,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,10.6794229188832
Bosnia and Herzegovina,BIH,1960,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,10.3233792861135
Bosnia and Herzegovina,BIH,2022,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.45855231829849
Bosnia and Herzegovina,BIH,2021,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.39667456957118
Bosnia and Herzegovina,BIH,2020,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.33957557149152
Bosnia and Herzegovina,BIH,2019,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.29553937539637
Bosnia and Herzegovina,BIH,2018,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.27344480856454
Bosnia and Herzegovina,BIH,2017,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.2833403336329
Bosnia and Herzegovina,BIH,2016,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.33386984934373
Bosnia and Herzegovina,BIH,2015,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.416925737028
Bosnia and Herzegovina,BIH,2014,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.53540062473123
Bosnia and Herzegovina,BIH,2013,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.73868468157734
Bosnia and Herzegovina,BIH,2012,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,6.00429509818224
Bosnia and Herzegovina,BIH,2011,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,6.24267074444565
Bosnia and Herzegovina,BIH,2010,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,6.38398289644416
Bosnia and Herzegovina,BIH,2009,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,6.39528875584789
Bosnia and Herzegovina,BIH,2008,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,6.28679680147706
Bosnia and Herzegovina,BIH,2007,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,6.1961771555095
Bosnia and Herzegovina,BIH,2006,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,6.30648741889779
Bosnia and Herzegovina,BIH,2005,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,6.59562513999127
Bosnia and Herzegovina,BIH,2004,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,6.9378625795635
Bosnia and Herzegovina,BIH,2003,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,7.30397945474974
Bosnia and Herzegovina,BIH,2002,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,7.64206015287147
Bosnia and Herzegovina,BIH,2001,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,7.9254378249482
Bosnia and Herzegovina,BIH,2000,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.20189986236151
Bosnia and Herzegovina,BIH,1999,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.47663906704388
Bosnia and Herzegovina,BIH,1998,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.75046299735138
Bosnia and Herzegovina,BIH,1997,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.04622702349581
Bosnia and Herzegovina,BIH,1996,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.41110254879425
Bosnia and Herzegovina,BIH,1995,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.71363637984763
Bosnia and Herzegovina,BIH,1994,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.57147925319192
Bosnia and Herzegovina,BIH,1993,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.04701337123179
Bosnia and Herzegovina,BIH,1992,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.36770619688207
Bosnia and Herzegovina,BIH,1991,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.04372622039852
Bosnia and Herzegovina,BIH,1990,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.14928766435709
Bosnia and Herzegovina,BIH,1989,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.31026514369725
Bosnia and Herzegovina,BIH,1988,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.49222680735231
Bosnia and Herzegovina,BIH,1987,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.68583506882259
Bosnia and Herzegovina,BIH,1986,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.8716574191434
Bosnia and Herzegovina,BIH,1985,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.03942111174532
Bosnia and Herzegovina,BIH,1984,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.20480336558562
Bosnia and Herzegovina,BIH,1983,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.37197723840032
Bosnia and Herzegovina,BIH,1982,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.54654665512491
Bosnia and Herzegovina,BIH,1981,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.75149690525442
Bosnia and Herzegovina,BIH,1980,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,10.0064129465393
Bosnia and Herzegovina,BIH,1979,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,10.304181520127
Bosnia and Herzegovina,BIH,1978,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,10.6317166250534
Bosnia and Herzegovina,BIH,1977,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,10.9716912063776
Bosnia and Herzegovina,BIH,1976,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.2934900276438
Bosnia and Herzegovina,BIH,1975,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.5739387867497
Bosnia and Herzegovina,BIH,1974,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.8047143174685
Bosnia and Herzegovina,BIH,1973,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.9824656209375
Bosnia and Herzegovina,BIH,1972,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.1051207912159
Bosnia and Herzegovina,BIH,1971,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.2026615295139
Bosnia and Herzegovina,BIH,1970,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.2994761876416
Bosnia and Herzegovina,BIH,1969,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.4038744692064
Bosnia and Herzegovina,BIH,1968,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.5005395462499
Bosnia and Herzegovina,BIH,1967,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.5587826706455
Bosnia and Herzegovina,BIH,1966,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.5347320887306
Bosnia and Herzegovina,BIH,1965,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.4184413020661
Bosnia and Herzegovina,BIH,1964,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.2218648551691
Bosnia and Herzegovina,BIH,1963,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.9718563165022
Bosnia and Herzegovina,BIH,1962,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.6891795359606
Bosnia and Herzegovina,BIH,1961,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.3565219339099
Bosnia and Herzegovina,BIH,1960,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,10.9638905066977
Bosnia and Herzegovina,BIH,2022,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,4.97212514371426
Bosnia and Herzegovina,BIH,2021,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,4.96614382859092
Bosnia and Herzegovina,BIH,2020,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,5.02164571508579
Bosnia and Herzegovina,BIH,2019,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,5.12534337895133
Bosnia and Herzegovina,BIH,2018,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,5.30154330399143
Bosnia and Herzegovina,BIH,2017,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,5.56508432629149
Bosnia and Herzegovina,BIH,2016,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,5.87475358002656
Bosnia and Herzegovina,BIH,2015,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,6.1546960067111
Bosnia and Herzegovina,BIH,2014,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,6.32315480516607
Bosnia and Herzegovina,BIH,2013,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,6.32414642180236
Bosnia and Herzegovina,BIH,2012,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,6.16207693907986
Bosnia and Herzegovina,BIH,2011,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,6.02055103224649
Bosnia and Herzegovina,BIH,2010,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,6.05925068608848
Bosnia and Herzegovina,BIH,2009,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,6.26684502089821
Bosnia and Herzegovina,BIH,2008,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,6.59649152342632
Bosnia and Herzegovina,BIH,2007,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,6.91431356563647
Bosnia and Herzegovina,BIH,2006,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.15867856435731
Bosnia and Herzegovina,BIH,2005,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.38514442227156
Bosnia and Herzegovina,BIH,2004,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.63787843782563
Bosnia and Herzegovina,BIH,2003,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.90007893518513
Bosnia and Herzegovina,BIH,2002,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.13419053511534
Bosnia and Herzegovina,BIH,2001,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.32832197321606
Bosnia and Herzegovina,BIH,2000,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.46136921234227
Bosnia and Herzegovina,BIH,1999,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.52314600700124
Bosnia and Herzegovina,BIH,1998,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.52049776493191
Bosnia and Herzegovina,BIH,1997,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.43841809433509
Bosnia and Herzegovina,BIH,1996,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.20818521166189
Bosnia and Herzegovina,BIH,1995,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.83661216031212
Bosnia and Herzegovina,BIH,1994,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.6056189277319
Bosnia and Herzegovina,BIH,1993,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.59504860538102
Bosnia and Herzegovina,BIH,1992,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.84137603954752
Bosnia and Herzegovina,BIH,1991,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.1193816218957
Bosnia and Herzegovina,BIH,1990,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.24499943645992
Bosnia and Herzegovina,BIH,1989,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.36164047481653
Bosnia and Herzegovina,BIH,1988,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.48992508745869
Bosnia and Herzegovina,BIH,1987,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.6365202640611
Bosnia and Herzegovina,BIH,1986,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.80749790728803
Bosnia and Herzegovina,BIH,1985,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,9.02562819854939
Bosnia and Herzegovina,BIH,1984,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,9.29263693273766
Bosnia and Herzegovina,BIH,1983,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,9.58790449607389
Bosnia and Herzegovina,BIH,1982,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,9.88587104213131
Bosnia and Herzegovina,BIH,1981,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.162186303323
Bosnia and Herzegovina,BIH,1980,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.3796677636395
Bosnia and Herzegovina,BIH,1979,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.5253377357395
Bosnia and Herzegovina,BIH,1978,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.6129775078582
Bosnia and Herzegovina,BIH,1977,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.6482762134495
Bosnia and Herzegovina,BIH,1976,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.6609555154357
Bosnia and Herzegovina,BIH,1975,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.6855358663873
Bosnia and Herzegovina,BIH,1974,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.7302075326672
Bosnia and Herzegovina,BIH,1973,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.7727623920897
Bosnia and Herzegovina,BIH,1972,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.7927216852937
Bosnia and Herzegovina,BIH,1971,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.7532909820586
Bosnia and Herzegovina,BIH,1970,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.636990935128
Bosnia and Herzegovina,BIH,1969,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.4496831424346
Bosnia and Herzegovina,BIH,1968,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.2116761386915
Bosnia and Herzegovina,BIH,1967,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,9.93885707279227
Bosnia and Herzegovina,BIH,1966,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,9.61989834596553
Bosnia and Herzegovina,BIH,1965,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,9.25341468235251
Bosnia and Herzegovina,BIH,1964,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.86471318510294
Bosnia and Herzegovina,BIH,1963,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.50512749729773
Bosnia and Herzegovina,BIH,1962,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.24503632044293
Bosnia and Herzegovina,BIH,1961,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.17474350527656
Bosnia and Herzegovina,BIH,1960,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.33845045386957
Bosnia and Herzegovina,BIH,2022,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,5.28667294043148
Bosnia and Herzegovina,BIH,2021,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,5.29016391151852
Bosnia and Herzegovina,BIH,2020,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,5.34882318050996
Bosnia and Herzegovina,BIH,2019,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,5.4563861872649
Bosnia and Herzegovina,BIH,2018,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,5.65339100181322
Bosnia and Herzegovina,BIH,2017,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,5.96481801492041
Bosnia and Herzegovina,BIH,2016,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.33444485539565
Bosnia and Herzegovina,BIH,2015,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.6722031633397
Bosnia and Herzegovina,BIH,2014,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.89633833467843
Bosnia and Herzegovina,BIH,2013,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.9291821107089
